Unnamed: 0,code,kdj_golden_cross,kdj_death_cross,kdj_oversold,kdj_overbought,bias_golden_cross,bias_death_cross,macd_golden_cross,macd_death_cross,dma_golden_cross,dma_death_cross,boll_high_break,boll_mid_break,boll_low_break,rsi_golden_cross,rsi_death_cross,rsi_oversold,rsi_overbought,sector
3902,SENS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3903,SESN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3904,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3905,SFBC,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Financial Services
3906,SFBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3907,SFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
3908,SFET,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,Technology
3909,SFIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3910,SFL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3911,SFM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Defensive
3912,SFNC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3913,SFST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
3914,SGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
3915,SGBX,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Industrials
3916,SGC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Consumer Cyclical
3917,SGEN,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Healthcare
3918,SGG,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,
3919,SGH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Technology
3920,SGMA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Technology
3921,SGMO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
3922,SGRP,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,Industrials
3923,SGRY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3924,SGU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3925,SHAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3926,SHBI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
3927,SHEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Communication Services
3928,SHG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3929,SHI,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Energy
3930,SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3931,SHLX,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3932,SHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3933,SHOO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3934,SHOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
3935,SHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
3936,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3937,SIBN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3938,SIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3939,SID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
3940,SIEB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
3941,SIEN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3942,SIF,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,Industrials
3943,SIFY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
3944,SIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3945,SIGA,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,Healthcare
3946,SIGI,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Financial Services
3947,SILC,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Technology
3948,SILK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3949,SILV,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Basic Materials
3950,SIM,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Basic Materials
3951,SIMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
3952,SINT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3953,SIRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
3954,SITC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3955,SITE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3956,SITM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3957,SIVB,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,Financial Services
3958,SIVBP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3959,SIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3960,SJI,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0, Utilities
3961,SJIJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3962,SJM,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Consumer Defensive
3963,SJR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Communication Services
3964,SJT,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
3965,SJW,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0, Utilities
3966,SKM,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Communication Services
3967,SKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3968,SKX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
3969,SKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
3970,SKYW,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Industrials
3971,SLAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3972,SLB,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
3973,SLCA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
3974,SLDB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3975,SLF,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Financial Services
3976,SLG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3977,SLGG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Communication Services
3978,SLGL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Healthcare
3979,SLGN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
3980,SLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3981,SLMBP,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,
3982,SLNO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3983,SLP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
3984,SLRC,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Financial Services
3985,SLRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
3986,SLS,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Healthcare
3987,SLVO,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,
3988,SM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
3989,SMAR,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,Technology
3990,SMBC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3991,SMBK,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Financial Services
3992,SMCI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
3993,SMED,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
3994,SMFG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
3995,SMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Basic Materials
3996,SMHB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
3997,SMHI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Industrials
3998,SMIT,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Technology
3999,SMLP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4000,SMM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4001,SMMF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4002,SMMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
4003,SMP,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Consumer Cyclical
4004,SMPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Defensive
4005,SMSI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4006,SMTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4007,SMTS,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Basic Materials
4008,SNA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4009,SNAP,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Communication Services
4010,SNBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
4011,SNCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4012,SND,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Energy
4013,SNDL,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
4014,SNDR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4015,SNDX,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,Healthcare
4016,SNES,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Basic Materials
4017,SNFCA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Financial Services
4018,SNGX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Healthcare
4019,SNMP,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,
4020,SNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4021,SNOA,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,Healthcare
4022,SNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
4023,SNPS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4024,SNV,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
4025,SNX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4026,SNY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Healthcare
4027,SO,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0, Utilities
4028,SOHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4029,SOHOB,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
4030,SOHON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4031,SOHOO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4032,SOHU,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,Communication Services
4033,SOI,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Energy
4034,SOJB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4035,SOJC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4036,SOJD,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
4037,SOL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Technology
4038,SOLN,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,
4039,SOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
4040,SON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
4041,SONM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4042,SONO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4043,SOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
4044,SP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4045,SPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Defensive
4046,SPCB,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,Industrials
4047,SPCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Industrials
4048,SPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4049,SPFI,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Financial Services
4050,SPG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4051,SPGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Financial Services
4052,SPH,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
4053,SPI,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,Technology
4054,SPLK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4055,SPLP,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,
4056,SPNE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Healthcare
4057,SPNS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Technology
4058,SPOK,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Healthcare
4059,SPOT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
4060,SPPI,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
4061,SPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4062,SPRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4063,SPSC,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Technology
4064,SPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4065,SPTN,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Consumer Defensive
4066,SPWH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Consumer Cyclical
4067,SPWR,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,Technology
4068,SPXC,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Industrials
4069,SPXX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
4070,SQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4071,SQM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Basic Materials
4072,SQNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4073,SR,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0, Utilities
4074,SRACU,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,
4075,SRAX,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Communication Services
4076,SRC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4077,SRCE,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Financial Services
4078,SRCL,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Industrials
4079,SRDX,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Healthcare
4080,SRE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0, Utilities
4081,SREA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
4082,SREV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4083,SRG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4084,SRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
4085,SRL,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Financial Services
4086,SRLP,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
4087,SRNE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Healthcare
4088,SRPT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
4089,SRRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4090,SRRK,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,Healthcare
4091,SRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4092,SRTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthcare
4093,SRV,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
4094,SSB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Financial Services
4095,SSBI,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Financial Services
4096,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Industrials
4097,SSKN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Healthcare
4098,SSL,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Basic Materials
4099,SSNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4100,SSNT,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Technology
4101,SSP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
4102,SSRM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Basic Materials
4103,SSSS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4104,SSTI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Technology
4105,SSTK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Communication Services
4106,SSY,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,Healthcare
4107,SSYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4108,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4109,STAA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Healthcare
4110,STAF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4111,STAG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4112,STAR,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
4113,STBA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4114,STC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4115,STCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Communication Services
4116,STE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4117,STG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Consumer Defensive
4118,STIM,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,Healthcare
4119,STK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4120,STKL,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Consumer Defensive
4121,STKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
4122,STLD,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Basic Materials
4123,STM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4124,STN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4125,STNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4126,STNG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Energy
4127,STOK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
4128,STON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Consumer Cyclical
4129,STOR,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
4130,STRA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Consumer Defensive
4131,STRL,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Industrials
4132,STRM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Healthcare
4133,STRO,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,Healthcare
4134,STRS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
4135,STRT,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Consumer Cyclical
4136,STSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4137,STT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4138,STWD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4139,STX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4140,STXS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4141,STZ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Consumer Defensive
4142,SU,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Energy
4143,SUI,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
4144,SUM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
4145,SUMR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4146,SUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4147,SUNW,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Technology
4148,SUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer Cyclical
4149,SUPN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Healthcare
4150,SUPV,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,Financial Services
4151,SURF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Healthcare
4152,SUZ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Basic Materials
4153,SVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4154,SVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4155,SVM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
4156,SVRA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Healthcare
4157,SVT,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,Industrials
4158,SVVC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,
4159,SWAV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Healthcare
4160,SWCH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Technology
4161,SWI,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,Technology
4162,SWIR,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Technology
4163,SWK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Industrials
4164,SWKH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Financial Services
4165,SWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Technology
4166,SWM,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Basic Materials
4167,SWN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
4168,SWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4169,SWTX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Healthcare
4170,SWX,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0, Utilities
4171,SWZ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4172,SXC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
4173,SXI,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Industrials
4174,SXT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basic Materials
4175,SXTC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4176,SY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Healthcare
4177,SYBT,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,Financial Services
4178,SYBX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Healthcare
4179,SYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Financial Services
4180,SYK,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4181,SYN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4182,SYNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4183,SYNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4184,SYNL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Basic Materials
4185,SYPR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
4186,SYRS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Healthcare
4187,SYY,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Consumer Defensive
4188,SZC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4189,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Communication Services
4190,TA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consumer Cyclical
4191,TAC,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0, Utilities
4192,TACO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4193,TACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology
4194,TAIT,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Technology
4195,TAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthcare
4196,TAL,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Consumer Defensive
4197,TALO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Energy
4198,TANH,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Consumer Defensive
